Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
221200450300,Eviction,12/16/2022,1868.0,Disposed,Eviction Docket,01/25/2023,Trial or Hearing by Judge (OCA),01/25/2023,Final Judgment,01/25/2023,3374.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450308,Eviction,12/16/2022,4099.0,Appeal,Eviction Docket,01/10/2023,Appeal Filed,01/18/2023,Default Judgment,01/10/2023,5292.54,0.0,129.0,0.0,7.5,0,0,0,0
221200450342,Eviction,12/16/2022,2500.0,Disposed,Eviction Docket,01/11/2023,Trial or Hearing by Judge (OCA),01/11/2023,Final Judgment,01/11/2023,3387.1,0.0,129.0,0.0,7.5,0,0,0,0
221200450402,Eviction,12/16/2022,1615.0,Disposed,Eviction Docket,01/11/2023,Default Judgment (OCA),01/11/2023,Default Judgment,01/11/2023,2188.06,0.0,129.0,0.0,7.5,0,0,0,0
221200450435,Eviction,12/16/2022,1678.42,Disposed,Eviction Docket,01/10/2023,Default Judgment (OCA),01/10/2023,Default Judgment,01/10/2023,2238.42,0.0,204.0,0.0,7.5,0,0,0,0
221200450532,Eviction,12/16/2022,1534.0,Disposed,Eviction Docket,01/10/2023,Trial or Hearing by Judge (OCA),01/10/2023,Final Judgment,01/10/2023,0.0,0.0,0.0,0.0,,0,0,0,0
221200450569,Eviction,12/15/2022,10050.0,Disposed,Eviction Docket,01/30/2023,Trial or Hearing by Judge (OCA),01/30/2023,Final Judgment,01/30/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450589,Eviction,12/15/2022,814.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,1144.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450675,Eviction,12/16/2022,1400.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,1896.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450712,Eviction,12/15/2022,3098.0,Disposed,Eviction Docket,01/11/2023,Default Judgment (OCA),01/11/2023,Default Judgment,01/11/2023,6196.0,140.0,129.0,0.0,7.5,1,0,0,0
221200450722,Eviction,12/15/2022,0.0,Appeal,Eviction Docket,01/11/2023,Appeal Filed,01/17/2023,Default Judgment,01/11/2023,9345.48,800.0,129.0,0.0,7.5,1,0,0,0
221200450743,Eviction,12/15/2022,0.0,Disposed,Eviction Docket,01/12/2023,Trial or Hearing by Judge (OCA),01/12/2023,Final Judgment,01/12/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450758,Eviction,12/15/2022,2752.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450769,Eviction,12/16/2022,1458.0,Appeal,Eviction Docket,01/17/2023,Appeal Filed,01/23/2023,Default Judgment,01/17/2023,2257.55,0.0,129.0,0.0,7.5,0,0,0,0
221200450902,Eviction,12/16/2022,2660.0,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,3409.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453353,Eviction,12/19/2022,1765.0,Disposed,Eviction Docket,01/30/2023,Default Judgment (OCA),01/30/2023,Default Judgment,01/30/2023,3530.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453373,Eviction,12/19/2022,10250.0,Disposed,Eviction Docket,01/30/2023,Default Judgment (OCA),01/30/2023,Default Judgment,01/30/2023,10250.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453392,Eviction,12/19/2022,1482.0,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,2294.0,0.0,204.0,0.0,7.5,0,0,0,0
221200453520,Eviction,12/19/2022,2604.0,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,3083.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453523,Eviction,12/16/2022,6519.26,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,7509.26,0.0,129.0,0.0,7.5,0,0,0,0
221200453530,Eviction,12/19/2022,1575.0,Appeal,Eviction Docket,01/17/2023,Appeal Filed,01/24/2023,Default Judgment,01/17/2023,2438.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453796,Eviction,12/19/2022,1854.48,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453886,Eviction,12/19/2022,685.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,1456.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453906,Eviction,12/19/2022,730.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,1026.0,0.0,129.0,0.0,7.5,0,0,0,0
221200453941,Eviction,12/09/2022,1625.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,2254.0,0.0,129.0,0.0,7.5,0,0,0,0
221200454140,Eviction,12/16/2022,2058.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,2429.0,0.0,129.0,0.0,7.5,0,0,0,0
221200454154,Eviction,12/16/2022,2718.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,6488.0,0.0,129.0,0.0,7.5,0,0,0,0
221200455051,Eviction,12/20/2022,3332.3,Disposed,Eviction Docket,01/11/2023,Trial or Hearing by Judge (OCA),01/11/2023,Final Judgment,01/11/2023,4562.15,0.0,129.0,0.0,7.5,0,0,0,0
221200455143,Eviction,12/20/2022,712.0,Disposed,Eviction Docket,01/12/2023,Default Judgment (OCA),01/12/2023,Default Judgment,01/12/2023,987.0,0.0,129.0,0.0,,0,0,0,0
221200455298,Eviction,12/20/2022,6294.0,Disposed,Eviction Docket,01/25/2023,Trial or Hearing by Judge (OCA),01/25/2023,Final Judgment,01/25/2023,6095.0,0.0,129.0,0.0,7.5,0,0,0,0
221200455354,Eviction,12/19/2022,3155.0,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,5709.0,0.0,129.0,0.0,7.5,1,0,0,0
221200455391,Eviction,12/20/2022,850.0,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,1444.0,0.0,129.0,0.0,7.5,0,0,0,0
221200455520,Eviction,12/20/2022,1994.0,Appeal,Eviction Docket,01/10/2023,Appeal Filed,01/17/2023,Default Judgment,01/10/2023,2315.0,525.0,129.0,0.0,7.5,1,0,0,0
221200455636,Eviction,12/20/2022,1863.2,Disposed,Eviction Docket,01/17/2023,Trial or Hearing by Judge (OCA),01/17/2023,Final Judgment,01/17/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200455658,Eviction,12/20/2022,4035.5,Disposed,Eviction Docket,01/17/2023,Default Judgment (OCA),01/17/2023,Default Judgment,01/17/2023,3800.0,0.0,204.0,0.0,7.5,0,0,0,0
221200455746,Eviction,12/20/2022,1184.29,Disposed,Eviction Docket,01/25/2023,Trial or Hearing by Judge (OCA),01/25/2023,Final Judgment,01/25/2023,1970.0,0.0,129.0,0.0,7.5,0,0,0,0
221200462519,Eviction,12/27/2022,1500.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200463817,Eviction,12/21/2022,0.0,Appeal,Eviction Docket,01/24/2023,Appeal Filed,01/30/2023,Default Judgment,01/24/2023,0.0,0.0,129.0,0.0,7.5,1,0,0,0
221200463851,Eviction,12/27/2022,2398.0,Disposed,Eviction Docket,01/31/2023,Trial or Hearing by Judge (OCA),01/31/2023,Final Judgment,01/31/2023,3597.0,500.0,129.0,0.0,7.5,1,0,0,0
221200463947,Eviction,12/27/2022,1213.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,1313.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464033,Eviction,12/27/2022,2600.0,Disposed,Eviction Docket,01/31/2023,Trial or Hearing by Judge (OCA),01/31/2023,Final Judgment,01/31/2023,7250.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464065,Eviction,12/27/2022,890.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,1790.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464127,Eviction,12/28/2022,1519.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,2695.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464338,Eviction,12/28/2022,2460.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,4364.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464362,Eviction,12/28/2022,1586.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,2813.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464370,Eviction,12/28/2022,2276.4,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,3535.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464417,Eviction,12/28/2022,578.54,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,1239.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464441,Eviction,12/28/2022,1189.0,Appeal,Eviction Docket,01/31/2023,Appeal Filed,02/03/2023,Final Judgment,01/31/2023,2378.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464480,Eviction,12/28/2022,1666.0,Appeal,Eviction Docket,01/31/2023,Appeal Filed,02/06/2023,Default Judgment,01/31/2023,4165.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464641,Eviction,12/28/2022,615.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,1835.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464672,Eviction,12/28/2022,1724.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,2978.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464876,Eviction,12/28/2022,600.0,Disposed,Eviction Docket,01/24/2023,Trial or Hearing by Judge (OCA),01/24/2023,Final Judgment,01/24/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466122,Eviction,12/28/2022,2490.0,Disposed,Eviction Docket,01/24/2023,Agreed Judgment (OCA),01/24/2023,Agreed Judgment,01/24/2023,830.0,0.0,0.0,0.0,7.5,1,0,0,0
221200466146,Eviction,12/29/2022,2415.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,3000.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466191,Eviction,12/28/2022,2275.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,2777.0,0.0,204.0,0.0,7.5,0,0,0,0
221200466193,Eviction,12/27/2022,5536.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,6607.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466298,Eviction,12/27/2022,1771.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,3142.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466343,Eviction,12/27/2022,3623.0,Disposed,Eviction Docket,01/24/2023,Default Judgment (OCA),01/24/2023,Default Judgment,01/24/2023,6154.0,0.0,129.0,0.0,7.5,0,0,0,0
221200468246,Eviction,12/30/2022,2974.19,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,5106.0,0.0,129.0,0.0,7.5,0,0,0,0
231200002200,Eviction,12/29/2022,1800.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,2700.0,1500.0,129.0,0.0,7.5,1,0,0,0
231200002204,Eviction,12/30/2022,24750.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,1999.0,0.0,129.0,0.0,7.5,1,0,0,0
231200002210,Eviction,12/30/2022,7000.0,Appeal,Eviction Docket,01/31/2023,Appeal Filed,02/06/2023,Final Judgment,01/31/2023,8575.0,0.0,129.0,0.0,7.5,1,0,0,0
231200002549,Eviction,01/03/2023,1400.0,Disposed,Eviction Docket,01/31/2023,Trial or Hearing by Judge (OCA),01/31/2023,Final Judgment,01/31/2023,3800.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003342,Eviction,01/04/2023,1710.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,2565.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003442,Eviction,01/04/2023,1400.0,Disposed,Eviction Docket,01/31/2023,Default Judgment (OCA),01/31/2023,Default Judgment,01/31/2023,4200.0,0.0,129.0,0.0,7.5,0,0,0,0
201200263326,Debt Claim,10/15/2020,4934.33,Disposed,Intent to Dismiss for Want of Prosecution,09/15/2022,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,4934.33,0.0,49.0,0.0,,1,1,0,0
201200332071,Debt Claim,12/23/2020,6336.19,Disposed,Intent to Dismiss for Want of Prosecution,10/06/2022,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,6336.19,0.0,49.0,0.0,,1,1,0,0
221200072341,Debt Claim,03/04/2022,2767.46,Disposed,Hearing,05/16/2022,Agreed Judgment (OCA),02/28/2023,Agreed Judgment,02/28/2023,2767.46,0.0,54.0,0.0,,1,1,0,0
221200214286,Debt Claim,06/21/2022,1252.97,Disposed,,,Agreed Judgment (OCA),02/14/2023,Agreed Judgment,02/15/2023,1252.97,750.0,0.0,54.0,,1,0,0,0
221200267811,Debt Claim,08/03/2022,2229.41,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,2229.41,0.0,54.0,0.0,7.0,1,1,0,0
221200289416,Eviction,08/19/2022,1230.0,Disposed,Eviction Docket,02/06/2023,Default Judgment (OCA),02/06/2023,Default Judgment,02/06/2023,0.0,0.0,129.0,0.0,7.5,1,1,0,0
221200379176,Debt Claim,10/25/2022,1637.59,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1637.59,0.0,54.0,0.0,7.0,1,0,0,0
221200422799,Eviction,11/21/2022,1325.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,3450.0,500.0,129.0,0.0,7.5,1,0,0,0
221200422834,Eviction,11/22/2022,1994.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,3988.0,500.0,129.0,0.0,7.5,1,0,0,0
221200426242,Eviction,11/29/2022,2400.0,Disposed,Eviction Docket,02/28/2023,Default Judgment (OCA),02/28/2023,Default Judgment,02/28/2023,2400.0,500.0,129.0,0.0,7.5,1,0,0,0
221200435705,Debt Claim,12/07/2022,1126.48,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1126.48,850.0,54.0,0.0,,1,0,0,0
221200439558,Eviction,12/09/2022,2524.85,Disposed,Eviction Docket,02/06/2023,Default Judgment (OCA),02/06/2023,Default Judgment,02/06/2023,3781.0,0.0,129.0,0.0,7.5,0,0,0,0
221200442958,Debt Claim,12/12/2022,1947.35,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1947.35,0.0,54.0,0.0,7.0,1,0,0,0
221200445997,Eviction,12/13/2022,1590.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/06/2023,Default Judgment,02/06/2023,2725.0,0.0,129.0,0.0,7.5,0,0,0,0
221200446235,Eviction,12/13/2022,1929.8,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,2895.0,500.0,129.0,0.0,7.5,1,0,0,0
221200446351,Debt Claim,12/13/2022,2073.13,Disposed,,,Agreed Judgment (OCA),02/28/2023,Agreed Judgment,02/28/2023,2073.13,0.0,54.0,0.0,7.0,1,0,0,0
221200448379,Eviction,12/15/2022,1552.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,4268.0,0.0,129.0,0.0,7.5,0,0,0,0
221200450710,Eviction,12/15/2022,6800.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,13600.0,140.0,129.0,0.0,7.5,1,0,0,0
221200453035,Eviction,12/19/2022,4900.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,5600.0,0.0,129.0,0.0,7.5,0,0,0,0
221200454148,Eviction,12/16/2022,3078.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,4797.0,0.0,129.0,0.0,7.5,0,0,0,0
221200455299,Eviction,12/20/2022,2626.0,Disposed,Eviction Docket,02/23/2023,Default Judgment (OCA),02/23/2023,Default Judgment,02/23/2023,4951.0,0.0,204.0,0.0,7.5,0,0,0,0
221200455674,Debt Claim,12/20/2022,1946.33,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1946.33,0.0,54.0,0.0,7.0,1,0,0,0
221200463867,Eviction,12/21/2022,5116.0,Disposed,Eviction Docket,02/06/2023,Trial or Hearing by Judge (OCA),02/06/2023,Final Judgment,02/06/2023,4363.0,1000.0,129.0,0.0,7.5,1,0,0,0
221200463942,Eviction,12/22/2022,3335.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,6135.0,1000.0,204.0,0.0,7.5,1,0,0,0
221200463998,Eviction,12/28/2022,1653.0,Disposed,Eviction Docket,02/08/2023,Default Judgment (OCA),02/08/2023,Default Judgment,02/08/2023,3778.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464023,Eviction,12/27/2022,0.0,Disposed,Eviction Docket,02/14/2023,Default Judgment (OCA),02/14/2023,Default Judgment,02/14/2023,0.0,0.0,129.0,0.0,7.5,1,0,0,0
221200464053,Eviction,12/27/2022,1800.0,Disposed,Eviction Docket,02/21/2023,Trial or Hearing by Judge (OCA),02/21/2023,Final Judgment,02/21/2023,4950.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464491,Eviction,12/27/2022,2010.0,Disposed,Eviction Docket,02/23/2023,Default Judgment (OCA),02/23/2023,Default Judgment,02/23/2023,5671.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464507,Eviction,12/27/2022,2535.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,6971.0,0.0,204.0,0.0,7.5,0,0,0,0
221200464529,Eviction,12/28/2022,1776.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,4503.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464535,Eviction,12/28/2022,2219.62,Appeal,Eviction Docket,02/21/2023,Appeal Filed,02/28/2023,Default Judgment,02/21/2023,7837.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464577,Eviction,12/28/2022,1444.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,2888.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464619,Eviction,12/28/2022,1579.24,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3597.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464655,Debt Claim,12/27/2022,1190.34,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1190.34,0.0,54.0,0.0,7.0,1,0,0,0
221200464696,Eviction,12/28/2022,2464.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Default Judgment,02/01/2023,4838.0,0.0,129.0,0.0,7.5,0,0,0,0
221200464791,Debt Claim,12/28/2022,1597.54,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1452.31,145.23,55.56,0.0,7.5,1,0,0,0
221200464857,Debt Claim,12/28/2022,1027.91,Disposed,,,Agreed Judgment (OCA),02/16/2023,Agreed Judgment,02/16/2023,1027.91,0.0,54.0,0.0,7.0,1,0,0,0
221200466554,Eviction,12/27/2022,2013.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,5536.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466608,Eviction,12/27/2022,2453.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,6745.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466642,Eviction,12/20/2022,3871.0,Appeal,Eviction Docket,02/21/2023,Appeal Filed,02/27/2023,Default Judgment,02/21/2023,10645.0,0.0,129.0,0.0,7.5,0,0,0,0
221200466655,Eviction,12/27/2022,2568.0,Disposed,Eviction Docket,02/21/2023,Trial or Hearing by Judge (OCA),02/21/2023,Final Judgment,02/21/2023,7062.0,0.0,129.0,0.0,7.5,0,0,0,0
231200002164,Eviction,01/03/2023,7560.0,Appeal,Eviction Docket,02/14/2023,Appeal Filed,02/21/2023,Default Judgment,02/14/2023,6615.0,0.0,129.0,0.0,7.5,0,0,0,0
231200002215,Eviction,01/03/2023,1150.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,1625.0,0.0,129.0,0.0,7.5,0,0,0,0
231200002278,Debt Claim,12/30/2022,1652.21,Disposed,,,Agreed Judgment (OCA),02/28/2023,Agreed Judgment,02/28/2023,1652.21,0.0,54.0,0.0,,1,0,0,0
231200002481,Eviction,01/03/2023,1749.87,Disposed,Eviction Docket,02/14/2023,Default Judgment (OCA),02/14/2023,Default Judgment,02/14/2023,4216.0,0.0,129.0,0.0,7.5,0,0,0,0
231200002600,Eviction,01/03/2023,880.0,Appeal,Eviction Docket,02/14/2023,Appeal Filed,02/20/2023,Final Judgment,02/14/2023,2200.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003432,Eviction,01/04/2023,2559.81,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,3878.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003451,Eviction,01/04/2023,1480.0,Disposed,Eviction Docket,02/23/2023,Default Judgment (OCA),02/23/2023,Default Judgment,02/23/2023,2827.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003454,Eviction,01/04/2023,7650.0,Disposed,Eviction Docket,02/15/2023,Default Judgment (OCA),02/15/2023,Default Judgment,02/15/2023,8955.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003466,Eviction,01/04/2023,3699.45,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Default Judgment,02/01/2023,4742.0,0.0,129.0,0.0,7.25,0,0,0,0
231200003472,Eviction,01/04/2023,6093.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,9647.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003475,Eviction,01/04/2023,6855.9,Disposed,Eviction Docket,02/21/2023,Trial or Hearing by Judge (OCA),02/21/2023,Final Judgment,02/21/2023,10609.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003499,Eviction,01/04/2023,719.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,1438.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003510,Eviction,01/04/2023,3600.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Default Judgment,02/01/2023,5400.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003524,Eviction,01/04/2023,2629.69,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,4375.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003536,Eviction,01/04/2023,1660.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,2490.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003578,Eviction,01/04/2023,129.0,Disposed,Eviction Docket,02/21/2023,Default Judgment (OCA),02/21/2023,Default Judgment,02/21/2023,5445.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003669,Eviction,01/04/2023,3436.0,Disposed,Eviction Docket,02/01/2023,Trial or Hearing by Judge (OCA),02/01/2023,Final Judgment,02/01/2023,4695.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003732,Eviction,01/04/2023,1815.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Default Judgment,02/01/2023,3630.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003746,Eviction,01/04/2023,129.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,3060.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003809,Eviction,01/04/2023,3738.0,Disposed,Eviction Docket,02/21/2023,Trial or Hearing by Judge (OCA),02/21/2023,Final Judgment,02/21/2023,0.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003817,Eviction,01/04/2023,3110.0,Appeal,Eviction Docket,02/07/2023,Appeal Filed,02/13/2023,Final Judgment,02/07/2023,4500.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003956,Eviction,01/04/2023,3190.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/06/2023,Default Judgment,02/01/2023,4400.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003983,Eviction,01/04/2023,2156.0,Disposed,Eviction Docket,02/01/2023,Default Judgment (OCA),02/01/2023,Default Judgment,02/01/2023,3234.0,0.0,129.0,0.0,7.5,0,0,0,0
231200003998,Eviction,01/04/2023,2639.0,Appeal,Eviction Docket,02/01/2023,Appeal Filed,02/07/2023,Default Judgment,02/01/2023,5278.0,0.0,129.0,0.0,7.5,0,0,0,0
